,id,song,album,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_id,date
2781,0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,Red,Taylor Swift,0.00577,0.599,217973.0,0.466,1.25e-06,6.0,0.0434,-6.756,1.0,0.0394,154.031,4.0,0.647,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2782,1q3RiD1tIWUpGsNFADMlvl,All Too Well,Red,Taylor Swift,0.0398,0.6,327893.0,0.631,0.000469,0.0,0.128,-7.783,1.0,0.0255,93.04,4.0,0.314,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2783,3bIxTsfeNMO7Nt2J3EUKrA,22,Red,Taylor Swift,0.0027,0.664,230133.0,0.739,0.00273,7.0,0.0742,-6.539,1.0,0.0377,104.012,4.0,0.703,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2784,31pEV5lPJi7btskZoUr2yu,I Almost Do,Red,Taylor Swift,0.0203,0.566,242573.0,0.484,0.000147,4.0,0.171,-7.191,1.0,0.0274,145.977,4.0,0.22,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2785,1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,Red,Taylor Swift,0.00934,0.526,191880.0,0.682,1.87e-05,7.0,0.0936,-5.841,1.0,0.158,172.095,4.0,0.755,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2786,1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,Red,Taylor Swift,0.301,0.727,204827.0,0.753,1.5e-06,0.0,0.0811,-6.655,1.0,0.0244,100.114,4.0,0.904,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2787,7vvIpJZye5cRR6De1LKM0m,The Last Time,Red,Taylor Swift,0.0368,0.5,298293.0,0.458,5.55e-06,2.0,0.0897,-7.033,1.0,0.0269,93.987,4.0,0.132,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2788,5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,Red,Taylor Swift,0.0121,0.616,201853.0,0.822,0.000757,9.0,0.0977,-6.668,1.0,0.0758,157.005,4.0,0.636,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2789,5QKhg4r4Ibt0LVTmWEXTEg,Sad Beautiful Tragic,Red,Taylor Swift,0.627,0.625,283680.0,0.345,0.0281,7.0,0.127,-12.378,1.0,0.029,129.974,3.0,0.24,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2790,2wtHlpYSgC7xEdD3DrSHNL,The Lucky One,Red,Taylor Swift,0.0315,0.708,240133.0,0.515,0.0,4.0,0.132,-7.588,1.0,0.0364,117.92,4.0,0.521,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2791,7gdwoOmi258QJq0hmQ4hto,Everything Has Changed,Red,Taylor Swift,0.372,0.471,243933.0,0.47,1.83e-06,6.0,0.333,-6.626,1.0,0.0297,79.539,4.0,0.451,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2792,0vqI4ZIMuifeKeItGiWbPj,Starlight,Red,Taylor Swift,0.0182,0.648,217827.0,0.782,0.000244,9.0,0.198,-5.779,1.0,0.0394,125.997,4.0,0.637,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2793,48A0aShHlovDfTMucMrE66,Begin Again,Red,Taylor Swift,0.234,0.522,237613.0,0.531,5.05e-06,7.0,0.237,-8.237,1.0,0.0276,79.055,4.0,0.344,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2794,5AsmAjBSSQjRPWgAYIp8tm,The Moment I Knew,Red,Taylor Swift,0.157,0.62,285560.0,0.521,3.9e-06,7.0,0.0997,-7.217,1.0,0.0315,125.941,4.0,0.281,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2795,4qyalTRMRH5YuEntvvMvq0,Come Back...Be Here,Red,Taylor Swift,0.0051,0.486,222707.0,0.563,2.81e-06,4.0,0.105,-6.328,1.0,0.0271,79.876,4.0,0.232,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2796,6cf6rLb8qcklvJv90W6HCW,Girl At Home,Red,Taylor Swift,0.306,0.73,220320.0,0.587,0.0,5.0,0.143,-5.815,1.0,0.0283,125.07,4.0,0.649,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2797,7BT9K9BDqq6HI2oWH5UMZQ,Treacherous - Original Demo Recording,Red,Taylor Swift,0.18,0.822,239720.0,0.618,0.000188,2.0,0.123,-8.166,1.0,0.0349,109.98,4.0,0.575,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2798,4mqgn90sCeVSYqcoftTQTd,Red - Original Demo Recording,Red,Taylor Swift,0.104,0.681,226280.0,0.905,0.000143,1.0,0.0714,-4.592,0.0,0.036,125.004,4.0,0.631,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
2799,5G9AVKld9q7DCrmoY42raf,State Of Grace - Acoustic Version,Red,Taylor Swift,0.688,0.635,323080.0,0.121,0.000383,7.0,0.124,-15.795,1.0,0.0307,104.798,4.0,0.0663,1KlU96Hw9nlvqpBPlSqcTV,2012-10-22
4213,3cNhneDghtV9yHK2KeF0Es,Home for Christmas,Home For Christmas,'N Sync,0.425,0.6,269427.0,0.684,0.0,9.0,0.124,-6.775,1.0,0.0376,80.902,4.0,0.458,6uIB97CqMcssTss9WrtX8c,1998-10-30
4214,6QTbNadGXZ2xUGQ0nZEhLw,Under My Tree,Home For Christmas,'N Sync,0.00755,0.529,274173.0,0.592,0.0,8.0,0.132,-4.982,0.0,0.0266,154.01,3.0,0.217,6uIB97CqMcssTss9WrtX8c,1998-10-30
4215,60tynZB6YaV1Zt3MuodxWZ,I Never Knew the Meaning of Christmas,Home For Christmas,'N Sync,0.105,0.595,287893.0,0.701,0.0,9.0,0.141,-6.562,1.0,0.0247,84.019,4.0,0.374,6uIB97CqMcssTss9WrtX8c,1998-10-30
4216,4v9WbaxW8HdjqfUiWYWsII,"Merry Christmas, Happy Holidays",Home For Christmas,'N Sync,0.103,0.642,255307.0,0.939,0.0,5.0,0.881,-3.967,1.0,0.0463,105.003,4.0,0.756,6uIB97CqMcssTss9WrtX8c,1998-10-30
4217,7y8Wc2WQvyG05lpO0fBTtv,The Christmas Song (Chestnuts Roasting on an Open Fire),Home For Christmas,'N Sync,0.325,0.521,195493.0,0.517,1.84e-05,7.0,0.225,-9.974,1.0,0.0243,102.427,3.0,0.334,6uIB97CqMcssTss9WrtX8c,1998-10-30
4218,0O3qXS5DEEqqOjYxGMhHjS,I Guess It's Christmas Time,Home For Christmas,'N Sync,0.123,0.464,233773.0,0.535,0.0,6.0,0.179,-6.122,1.0,0.0241,146.542,4.0,0.274,6uIB97CqMcssTss9WrtX8c,1998-10-30
4219,42ahZK39o2uryeHVJbjqc0,All I Want Is You (This Christmas),Home For Christmas,'N Sync,0.132,0.587,225493.0,0.837,0.00015,7.0,0.407,-5.645,1.0,0.0258,95.016,4.0,0.545,6uIB97CqMcssTss9WrtX8c,1998-10-30
4220,07iHbbigSDl7kcWjKaiM3g,The First Noel,Home For Christmas,'N Sync,0.00657,0.479,210307.0,0.761,0.0,2.0,0.232,-6.008,1.0,0.0274,83.308,3.0,0.361,6uIB97CqMcssTss9WrtX8c,1998-10-30
4221,4fxvrCE59SCkLu5ardAXAT,In Love on Christmas,Home For Christmas,'N Sync,0.066,0.693,248227.0,0.751,0.0,11.0,0.316,-5.761,1.0,0.0299,126.07,4.0,0.691,6uIB97CqMcssTss9WrtX8c,1998-10-30
4222,0piPAJS8d1xLTK57tX8quf,It's Christmas,Home For Christmas,'N Sync,0.306,0.548,270173.0,0.449,0.0,0.0,0.226,-9.361,1.0,0.0286,135.986,4.0,0.258,6uIB97CqMcssTss9WrtX8c,1998-10-30
4223,7JkCwoxICUtwg2PrvxBlJ5,O Holy Night - A Cappella,Home For Christmas,'N Sync,0.901,0.199,215600.0,0.217,0.0,5.0,0.107,-11.992,1.0,0.0293,187.112,3.0,0.299,6uIB97CqMcssTss9WrtX8c,1998-10-30
4224,3WpYTjY9L7QxUhIjMf9pFa,Love's in Our Hearts on Christmas Day,Home For Christmas,'N Sync,0.784,0.216,236000.0,0.28,1.6e-05,2.0,0.222,-10.179,1.0,0.0306,87.642,4.0,0.181,6uIB97CqMcssTss9WrtX8c,1998-10-30
4225,10CPaH7on90QzTUxbxT20L,The Only Gift,Home For Christmas,'N Sync,0.237,0.533,233093.0,0.52,0.0,4.0,0.257,-7.94,1.0,0.0249,80.878,4.0,0.189,6uIB97CqMcssTss9WrtX8c,1998-10-30
4226,4mOPMSyc9tQsiB4BWFshbQ,Kiss Me at Midnight,Home For Christmas,'N Sync,0.0173,0.706,211187.0,0.948,6.87e-05,9.0,0.256,-4.199,1.0,0.0318,118.021,4.0,0.88,6uIB97CqMcssTss9WrtX8c,1998-10-30
4637,5H8lr4az4Vo3LloH67yVRt,A Head Full Of Dreams - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.0132,0.32,299120.0,0.923,0.00654,11.0,0.705,-6.33,1.0,0.136,122.756,4.0,0.255,19CvkGjYpifkdwgVJSbog2,2018-12-07
4638,2s2Ld1Xm7t88gSVvohNbPL,Yellow - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.000343,0.322,350467.0,0.873,0.000698,4.0,0.362,-5.818,1.0,0.0639,91.033,4.0,0.144,19CvkGjYpifkdwgVJSbog2,2018-12-07
4639,4Q0yfgpERfkp59Pf2tdI4q,Every Teardrop Is A Waterfall - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.00406,0.397,244307.0,0.943,0.0,9.0,0.981,-5.619,1.0,0.0663,118.005,4.0,0.325,19CvkGjYpifkdwgVJSbog2,2018-12-07
4640,1aZhbOdRqshLS6uPjiO8Y4,The Scientist - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.105,0.294,388600.0,0.652,0.00196,5.0,0.378,-7.314,1.0,0.0336,75.335,4.0,0.167,19CvkGjYpifkdwgVJSbog2,2018-12-07
4641,2q8WO601qIwLwV4DgXDCiO,God Put A Smile Upon Your Face - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.000615,0.345,274053.0,0.967,0.000117,1.0,0.89,-4.687,0.0,0.0837,137.917,4.0,0.366,19CvkGjYpifkdwgVJSbog2,2018-12-07
4642,314gi4w3RdZxlocdWw0Khr,Paradise - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.00193,0.189,419373.0,0.872,0.0187,5.0,0.898,-6.616,1.0,0.051,138.661,4.0,0.19,19CvkGjYpifkdwgVJSbog2,2018-12-07
4643,0oAchaVoTWj6lXTR6f2dSU,Always In My Head - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.00157,0.46,221200.0,0.771,0.827,5.0,0.975,-7.872,1.0,0.0314,97.555,3.0,0.147,19CvkGjYpifkdwgVJSbog2,2018-12-07
4644,6EqxH0njjZuuI3gFZN3Z1o,Magic - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.0162,0.474,285840.0,0.836,0.381,9.0,0.748,-6.547,1.0,0.0618,95.544,4.0,0.479,19CvkGjYpifkdwgVJSbog2,2018-12-07
4645,4U5Cr41d1K6s48GAndvCdM,Everglow - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.711,0.292,295373.0,0.434,0.000205,4.0,0.383,-8.881,1.0,0.033,154.04,4.0,0.234,19CvkGjYpifkdwgVJSbog2,2018-12-07
4646,4cHZ7W5R81upaIGZfqWxbB,Clocks - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.065,0.448,260200.0,0.907,0.0125,5.0,0.391,-5.253,0.0,0.0531,130.898,4.0,0.23,19CvkGjYpifkdwgVJSbog2,2018-12-07
4647,62OqszvOYSuonp6Buj4P74,Midnight - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.0428,0.359,105680.0,0.768,0.46,1.0,0.319,-9.32,1.0,0.0431,126.99,4.0,0.119,19CvkGjYpifkdwgVJSbog2,2018-12-07
4648,3ksF058sVZ21EgQdRLbUyI,Charlie Brown - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.00181,0.312,284427.0,0.87,0.00132,10.0,0.345,-6.634,1.0,0.0503,138.03,4.0,0.28,19CvkGjYpifkdwgVJSbog2,2018-12-07
4649,0w6X9iRKrMyDpRRtbu4tE0,Hymn For The Weekend - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.0399,0.17,302947.0,0.708,0.00945,0.0,0.354,-6.997,0.0,0.0417,89.641,4.0,0.251,19CvkGjYpifkdwgVJSbog2,2018-12-07
4650,7mGJlNOAOmJ5ptkmujg1Gv,Fix You - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.00534,0.256,327467.0,0.625,0.00386,3.0,0.179,-7.53,1.0,0.0348,140.351,4.0,0.201,19CvkGjYpifkdwgVJSbog2,2018-12-07
4651,4Y9lVjRD82aJOQ2v13UIoF,Viva La Vida - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.00537,0.428,251067.0,0.948,1.29e-06,5.0,0.371,-4.655,0.0,0.0934,138.015,4.0,0.219,19CvkGjYpifkdwgVJSbog2,2018-12-07
4652,3ERJLifTcWBFNZRl6QAqEC,Adventure Of A Lifetime - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.00297,0.476,306547.0,0.952,0.013,9.0,0.777,-5.472,0.0,0.0884,111.98,4.0,0.275,19CvkGjYpifkdwgVJSbog2,2018-12-07
4653,1aQKPnGNa5vK7aA6lTm4JS,De Música Ligera - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.00262,0.196,369307.0,0.937,1.75e-06,6.0,0.397,-5.813,1.0,0.138,124.401,4.0,0.0819,19CvkGjYpifkdwgVJSbog2,2018-12-07
4654,5MVyXzR1HARqSkQjhPrNBO,Colour Spectrum - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.763,0.253,117760.0,0.454,0.892,4.0,0.378,-11.742,1.0,0.0362,85.508,4.0,0.133,19CvkGjYpifkdwgVJSbog2,2018-12-07
4655,0o7htzPrB8bP0jnyjiqUdj,In My Place - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.171,0.121,277800.0,0.699,0.00104,9.0,0.965,-6.956,1.0,0.043,78.393,4.0,0.326,19CvkGjYpifkdwgVJSbog2,2018-12-07
4656,1rAZrYT0Ad4F1RiDaxYknE,Amor Argentina - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.252,0.233,316200.0,0.675,0.0181,3.0,0.854,-8.374,1.0,0.0501,134.173,4.0,0.317,19CvkGjYpifkdwgVJSbog2,2018-12-07
4657,0hreO9tj5yiYftUuVThaea,Something Just Like This - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.00072,0.426,244240.0,0.859,0.000775,11.0,0.456,-5.866,0.0,0.0448,102.913,4.0,0.17,19CvkGjYpifkdwgVJSbog2,2018-12-07
4658,1EMFnyhETKfI52uhI4baGY,A Sky Full Of Stars - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.00255,0.415,276360.0,0.808,0.000606,6.0,0.982,-6.596,1.0,0.0367,124.893,4.0,0.2,19CvkGjYpifkdwgVJSbog2,2018-12-07
4659,3glegOEXSkk8HanJe7ZB08,Up&Up - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.0115,0.108,525707.0,0.82,2.41e-05,7.0,0.659,-5.61,1.0,0.075,67.092,3.0,0.15,19CvkGjYpifkdwgVJSbog2,2018-12-07
4660,6c64ANGY0NfO2YMpbcJUOR,End Credits - Live In Buenos Aires,Live In Buenos Aires,Coldplay,0.000119,0.156,123240.0,0.217,0.929,4.0,0.102,-18.429,1.0,0.0451,74.901,4.0,0.0936,19CvkGjYpifkdwgVJSbog2,2018-12-07
6443,2jppsxdHlNHz9eK0QyYlTq,If I Were a Boy,I Am...Sasha Fierce,Beyonce,0.107,0.632,249147.0,0.518,0.0,6.0,0.354,-6.126,1.0,0.0313,90.007,4.0,0.427,39P7VD7qlg3Z0ltq60eHp7,2008-11-14
6444,4JehYebiI9JE8sR8MisGVb,Halo,I Am...Sasha Fierce,Beyonce,0.272,0.508,261640.0,0.72,0.0,11.0,0.0563,-5.908,0.0,0.0628,79.983,4.0,0.472,39P7VD7qlg3Z0ltq60eHp7,2008-11-14
6445,0etbeacNEukXXNPOlXzZmu,Disappear,I Am...Sasha Fierce,Beyonce,0.128,0.492,267453.0,0.348,0.0,5.0,0.326,-10.676,1.0,0.0301,78.412,4.0,0.206,39P7VD7qlg3Z0ltq60eHp7,2008-11-14
6446,2doPWT8oXQp4eHAQ3uqL0k,Broken-Hearted Girl,I Am...Sasha Fierce,Beyonce,0.503,0.336,277627.0,0.424,0.0,5.0,0.273,-7.203,1.0,0.0353,82.149,4.0,0.159,39P7VD7qlg3Z0ltq60eHp7,2008-11-14
6447,3Ya6w5IL4lBLeQEsWmTuQi,Ave Maria,I Am...Sasha Fierce,Beyonce,0.786,0.35,222160.0,0.403,0.0,0.0,0.114,-9.57,1.0,0.0279,104.957,3.0,0.201,39P7VD7qlg3Z0ltq60eHp7,2008-11-14
6448,1bGgq4kd7w6mt8UPgiMxJM,Satellites,I Am...Sasha Fierce,Beyonce,0.719,0.204,187027.0,0.15,0.0,7.0,0.105,-14.558,1.0,0.0349,64.639,4.0,0.279,39P7VD7qlg3Z0ltq60eHp7,2008-11-14
6449,5R9a4t5t5O0IsznsrKPVro,Single Ladies (Put a Ring on It),I Am...Sasha Fierce,Beyonce,0.0383,0.426,193213.0,0.584,0.0,1.0,0.188,-5.293,1.0,0.296,193.437,4.0,0.272,39P7VD7qlg3Z0ltq60eHp7,2008-11-14
6450,3MMxrirNKK3QurUkMYvjio,Radio,I Am...Sasha Fierce,Beyonce,0.129,0.605,218787.0,0.763,2.41e-06,1.0,0.0839,-5.949,1.0,0.0775,135.771,4.0,0.553,39P7VD7qlg3Z0ltq60eHp7,2008-11-14
6451,1CxebLetK1dLJvRXlgHGXg,Diva,I Am...Sasha Fierce,Beyonce,0.0488,0.875,200613.0,0.551,0.00728,6.0,0.0537,-6.744,0.0,0.317,146.092,4.0,0.861,39P7VD7qlg3Z0ltq60eHp7,2008-11-14
6452,3WFswNYDLfjj9Cg0Y1sNyW,Sweet Dreams,I Am...Sasha Fierce,Beyonce,0.0895,0.694,208067.0,0.825,1.86e-05,1.0,0.0618,-5.986,1.0,0.111,121.949,4.0,0.788,39P7VD7qlg3Z0ltq60eHp7,2008-11-14
6453,24MZzerdK36evh50yAdC4W,Video Phone,I Am...Sasha Fierce,Beyonce,0.00242,0.479,215493.0,0.763,0.0353,8.0,0.369,-8.954,1.0,0.178,84.769,4.0,0.608,39P7VD7qlg3Z0ltq60eHp7,2008-11-14
6454,3Tj1luJyKPQt7WbrqpJ2Az,Cold Wind Blows,Recovery,Eminem,0.13,0.619,303733.0,0.972,0.0,11.0,0.782,-0.517,1.0,0.416,169.04,4.0,0.584,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6455,66h8hB4In6t725WtAPL23J,Talkin’ 2 Myself,Recovery,Eminem,0.0819,0.421,300427.0,0.963,0.0,4.0,0.5,-2.16,0.0,0.415,180.336,4.0,0.494,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6456,6HLZaECJKDjNE0jiGBeqxz,On Fire,Recovery,Eminem,0.101,0.724,213493.0,0.909,0.0,8.0,0.415,-4.349,1.0,0.287,91.904,4.0,0.558,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6457,7kNlRLC9PEH8nXMVawssMx,Won't Back Down,Recovery,Eminem,0.0133,0.478,265907.0,0.951,2.21e-06,2.0,0.0533,-2.347,1.0,0.19,179.978,3.0,0.338,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6458,1ne7JVHEPnoncXzQunQVKW,W.T.P.,Recovery,Eminem,0.0319,0.77,238173.0,0.937,0.0,9.0,0.348,-2.327,1.0,0.247,95.011,4.0,0.685,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6459,0ZqWBTU1EkdVPAMwQgfKiv,Going Through Changes,Recovery,Eminem,0.0197,0.693,298893.0,0.899,0.0,0.0,0.0594,-4.084,1.0,0.259,86.048,4.0,0.319,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6460,7Ie9W94M7OjPoZVV216Xus,Not Afraid,Recovery,Eminem,0.529,0.855,248133.0,0.954,0.0,0.0,0.205,-1.19,0.0,0.264,114.635,5.0,0.668,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6461,2V7NoXGv2VDnLeTM7w8SFd,Seduction,Recovery,Eminem,0.124,0.628,275400.0,0.847,0.0,6.0,0.652,-4.386,0.0,0.387,78.031,4.0,0.504,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6462,7bHT9osSq1rwT2yaImzqCi,No Love,Recovery,Eminem,0.119,0.522,299507.0,0.932,0.0,11.0,0.177,-2.87,1.0,0.255,129.473,4.0,0.33,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6463,0sHW1jXe6Sou3437gJQNGA,Space Bound,Recovery,Eminem,0.0417,0.668,278640.0,0.886,0.0,0.0,0.459,-3.474,1.0,0.117,142.002,4.0,0.503,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6464,4SE4yewyGpOYfxfx59Yjc5,Cinderella Man,Recovery,Eminem,0.234,0.679,279013.0,0.908,0.0,8.0,0.0821,-3.411,1.0,0.202,85.918,4.0,0.687,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6465,0dyWQoMOU9oERL6c9vxtRp,25 To Life,Recovery,Eminem,0.239,0.701,241587.0,0.931,0.0,8.0,0.194,-0.945,0.0,0.243,79.996,4.0,0.362,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6466,5Ve4qBYAThGLTOva0hhoTa,So Bad,Recovery,Eminem,0.304,0.773,325347.0,0.811,0.0,1.0,0.174,0.496,1.0,0.0882,81.037,4.0,0.774,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6467,0ANExk8Iu85oqCgk82rG64,Almost Famous,Recovery,Eminem,0.0253,0.537,292480.0,0.961,0.0,0.0,0.332,-1.498,1.0,0.295,82.44,4.0,0.487,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6468,15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Recovery,Eminem,0.241,0.749,263373.0,0.925,0.0,10.0,0.52,-5.034,1.0,0.227,86.989,4.0,0.641,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6469,1v54pVfqtSC7KbTu2C2pnM,You’re Never Over,Recovery,Eminem,0.0193,0.691,305680.0,0.96,0.0,4.0,0.0626,-1.616,1.0,0.198,157.02,4.0,0.645,47BiFcV59TQi2s9SkBo2pb,2010-06-18
6470,44ut2KJnt0HQMnUaMlDv9W,Untitled,Recovery,Eminem,0.34,0.857,194440.0,0.841,0.0,11.0,0.161,-2.839,1.0,0.103,112.023,3.0,0.74,47BiFcV59TQi2s9SkBo2pb,2010-06-18
7446,10RQKVSr4rS0coExTmi4dF,Something in the Water,Greatest Hits: Decade #1,Carrie Underwood,0.0243,0.451,238173.0,0.893,0.0,7.0,0.0813,-2.721,1.0,0.0627,139.763,4.0,0.0971,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7447,4lnnde7PnrXR3pUzQKBe6X,Little Toy Guns,Greatest Hits: Decade #1,Carrie Underwood,0.00407,0.434,210760.0,0.868,1.98e-06,7.0,0.0919,-1.208,1.0,0.0603,161.886,4.0,0.204,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7448,25ry9EyyRsp1dDctlAclin,Inside Your Heaven,Greatest Hits: Decade #1,Carrie Underwood,0.123,0.38,243267.0,0.596,1.46e-06,7.0,0.132,-3.469,1.0,0.0315,134.443,4.0,0.16,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7449,00pFKTsXTYfLwGlNnUYETw,"Jesus, Take the Wheel",Greatest Hits: Decade #1,Carrie Underwood,0.657,0.285,226040.0,0.511,0.0,2.0,0.111,-2.981,1.0,0.0304,152.05,4.0,0.138,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7450,2esoMR142Emu3VY54tx1AB,Don't Forget to Remember Me,Greatest Hits: Decade #1,Carrie Underwood,0.549,0.355,239827.0,0.641,0.0,2.0,0.24,-3.519,1.0,0.0318,159.79,4.0,0.33,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7451,3SjQ4I8IHB8HljhIrkGq3G,Before He Cheats,Greatest Hits: Decade #1,Carrie Underwood,0.243,0.502,198987.0,0.786,0.0,6.0,0.157,-2.195,0.0,0.0425,147.939,4.0,0.28,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7452,7p7ogqHrCofMhzLQUJulvn,Wasted,Greatest Hits: Decade #1,Carrie Underwood,0.133,0.535,273040.0,0.788,0.0,8.0,0.0755,-2.569,1.0,0.0351,94.993,4.0,0.285,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7453,19TjLu6gqu4F1BDjgXOkP9,So Small,Greatest Hits: Decade #1,Carrie Underwood,0.341,0.406,224707.0,0.797,0.0,3.0,0.0836,-1.927,1.0,0.0401,147.607,3.0,0.265,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7454,5Mma25t3nzqRksf4Z1Lzq2,All-American Girl,Greatest Hits: Decade #1,Carrie Underwood,0.0412,0.617,212173.0,0.835,0.0,9.0,0.296,-2.111,1.0,0.0305,123.986,4.0,0.738,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7455,1ePtWetZ9PTQhQHjm7I3oQ,Last Name,Greatest Hits: Decade #1,Carrie Underwood,0.2,0.427,240733.0,0.883,0.0,3.0,0.105,-1.936,1.0,0.102,159.91,4.0,0.724,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7456,1EpugFOJBEIyLOIGSua9Ka,Just a Dream,Greatest Hits: Decade #1,Carrie Underwood,0.0769,0.517,284107.0,0.807,1.1e-06,7.0,0.128,-2.835,1.0,0.0367,142.07,4.0,0.354,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7457,4W3QcMXjWVYEiNe4khtNUF,I Told You So - feat. Randy Travis,Greatest Hits: Decade #1,Carrie Underwood,0.544,0.393,259800.0,0.552,0.0,8.0,0.101,-3.526,1.0,0.0283,147.515,4.0,0.217,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7458,3GAf6qSgBHm3t80FYD7tyh,Cowboy Casanova,Greatest Hits: Decade #1,Carrie Underwood,0.0284,0.598,236973.0,0.82,0.0,5.0,0.119,-2.469,1.0,0.0566,119.975,4.0,0.55,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7459,2debnSAcyNCJnR5ysByXDX,Temporary Home,Greatest Hits: Decade #1,Carrie Underwood,0.719,0.432,268800.0,0.353,0.0,0.0,0.0897,-6.341,1.0,0.0258,81.289,4.0,0.19,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7460,4Oq3R4drZZfGWdxbhKrPvb,Undo It,Greatest Hits: Decade #1,Carrie Underwood,0.111,0.476,177333.0,0.847,0.0,2.0,0.0478,-2.191,1.0,0.0595,156.229,4.0,0.663,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7461,4pPIWWOny4xWSiSRPsIY1c,Mama's Song,Greatest Hits: Decade #1,Carrie Underwood,0.443,0.354,240507.0,0.664,0.0,7.0,0.0835,-5.413,1.0,0.0352,79.742,3.0,0.235,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
7462,10yIZv28DUZPHkdqJfzEZs,Remind Me - duet with Brad Paisley,Greatest Hits: Decade #1,Carrie Underwood,0.0533,0.484,253000.0,0.78,1.27e-06,5.0,0.507,-3.275,1.0,0.0312,140.758,4.0,0.311,3TqvvuCMcTpSjFvAToQT8A,2014-12-09
